#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  9.50000000 0.03569890  0.00000  0.110591  0.497310  2.845859E-04  9.377594E-03  2.853633E-07  4.623533E-07  .380701  0.359176  2.152575E-02  0  0  0  0  0  0  mhmaxup
300.00000000  9.60000000 0.03607007  0.00000  0.112366  0.498171  2.888966E-04  9.147155E-03  2.869520E-07  4.611672E-07  .378276  0.357107  2.116917E-02  0  0  0  0  0  0  mhmaxup
300.00000000  9.70000000 0.03644129  0.00000  0.114123  0.499089  2.931647E-04  8.922414E-03  2.884110E-07  4.599193E-07  .375804  0.354988  2.081647E-02  0  0  0  0  0  0  mhmaxup
300.00000000  9.80000000 0.03681255  0.00000  0.115863  0.500062  2.973894E-04  8.703270E-03  2.897442E-07  4.586203E-07  .373289  0.352822  2.046776E-02  0  0  0  0  0  0  mhmaxup
300.00000000  9.90000000 0.03718385  0.00000  0.117584  0.501087  3.015700E-04  8.489618E-03  2.909556E-07  4.572854E-07  .370737  0.350614  2.012313E-02  0  0  0  0  0  0  mhmaxup
300.00000000  10.00000000 0.03755520  0.00000  0.119288  0.502160  3.057061E-04  8.281354E-03  2.920492E-07  4.559386E-07  .368148  0.348366  1.978267E-02  0  0  0  0  0  0  mhmaxup
300.00000000  10.10000000 0.03792659  0.00000  0.120973  0.503278  3.097971E-04  8.078370E-03  2.930288E-07  4.546256E-07  .365528  0.346082  1.944645E-02  0  0  0  0  0  0  mhmaxup
300.00000000  10.20000000 0.03829802  0.00000  0.122639  0.504438  3.138427E-04  7.880559E-03  2.938984E-07  4.534636E-07  .362879  0.343765  1.911454E-02  0  0  0  0  0  0  mhmaxup
300.00000000  10.30000000 0.03866949  0.00000  0.124287  0.505637  3.178425E-04  7.687813E-03  2.946618E-07  4.530169E-07  .360205  0.341418  1.878700E-02  0  0  0  0  0  0  mhmaxup
300.00000000  10.40000000 0.03904100  0.00000  0.125917  0.506872  3.217964E-04  7.500025E-03  2.953229E-07  3.625148E-07  .357507  0.339044  1.846387E-02  0  0  0  0  0  0  mhmaxup
300.00000000  10.50000000 0.03941255  0.00000  0.127527  0.508141  3.257040E-04  7.317083E-03  2.958853E-07  4.159860E-07  .354792  0.336647  1.814518E-02  0  0  0  0  0  0  mhmaxup
300.00000000  10.60000000 0.03978413  0.00000  0.129119  0.509440  3.295653E-04  7.138881E-03  2.963527E-07  4.201713E-07  .352058  0.334228  1.783097E-02  0  0  0  0  0  0  mhmaxup
300.00000000  10.70000000 0.04015575  0.00000  0.130693  0.510769  3.333802E-04  6.965311E-03  2.967289E-07  4.207447E-07  .349311  0.331790  1.752124E-02  0  0  0  0  0  0  mhmaxup
300.00000000  10.80000000 0.04052740  0.00000  0.132247  0.512124  3.371486E-04  6.796265E-03  2.970171E-07  4.201206E-07  .346552  0.329336  1.721603E-02  0  0  0  0  0  0  mhmaxup
300.00000000  10.90000000 0.04089908  0.00000  0.133783  0.513502  3.408706E-04  6.631638E-03  2.972210E-07  4.189335E-07  .343783  0.326868  1.691533E-02  0  0  0  0  0  0  mhmaxup
300.00000000  11.00000000 0.04127080  0.00000  0.135300  0.514903  3.445463E-04  6.471323E-03  2.973435E-07  4.174301E-07  .341007  0.324388  1.661914E-02  0  0  0  0  0  0  mhmaxup
300.00000000  11.10000000 0.04164254  0.00000  0.136798  0.516323  3.481757E-04  6.315216E-03  2.974088E-07  4.157287E-07  .338226  0.321899  1.632747E-02  0  0  0  0  0  0  mhmaxup
300.00000000  11.20000000 0.04201432  0.00000  0.138278  0.517762  3.517591E-04  6.163214E-03  2.974045E-07  4.138938E-07  .335441  0.319401  1.604029E-02  0  0  0  0  0  0  mhmaxup
300.00000000  11.30000000 0.04238613  0.00000  0.139740  0.519216  3.552965E-04  6.015215E-03  2.973227E-07  4.119641E-07  .332655  0.316898  1.575760E-02  0  0  0  0  0  0  mhmaxup
300.00000000  11.40000000 0.04275797  0.00000  0.141183  0.520684  3.587882E-04  5.871119E-03  2.971708E-07  4.099644E-07  .329870  0.314391  1.547937E-02  0  0  0  0  0  0  mhmaxup
300.00000000  11.50000000 0.04312983  0.00000  0.142607  0.522166  3.622346E-04  5.730827E-03  2.969529E-07  4.079118E-07  .327086  0.311881  1.520557E-02  0  0  0  0  0  0  mhmaxup
300.00000000  11.60000000 0.04350172  0.00000  0.144014  0.523658  3.656357E-04  5.594241E-03  2.966723E-07  4.058183E-07  .324307  0.309371  1.493619E-02  0  0  0  0  0  0  mhmaxup
300.00000000  11.70000000 0.04387364  0.00000  0.145403  0.525159  3.689921E-04  5.461267E-03  2.963321E-07  4.036932E-07  .321533  0.306862  1.467119E-02  0  0  0  0  0  0  mhmaxup
300.00000000  11.80000000 0.04424559  0.00000  0.146773  0.526669  3.723039E-04  5.331810E-03  2.959352E-07  4.015431E-07  .318764  0.304354  1.441053E-02  0  0  0  0  0  0  mhmaxup
300.00000000  11.90000000 0.04461756  0.00000  0.148126  0.528185  3.755716E-04  5.205778E-03  2.954844E-07  3.993737E-07  .316005  0.301851  1.415419E-02  0  0  0  0  0  0  mhmaxup
300.00000000  12.00000000 0.04498956  0.00000  0.149462  0.529706  3.787955E-04  5.083081E-03  2.949821E-07  3.971893E-07  .313254  0.299352  1.390210E-02  0  0  0  0  0  0  mhmaxup
300.00000000  12.10000000 0.04536157  0.00000  0.150780  0.531232  3.819761E-04  4.963631E-03  2.944310E-07  3.949938E-07  .310513  0.296859  1.365425E-02  0  0  0  0  0  0  mhmaxup
300.00000000  12.20000000 0.04573362  0.00000  0.152081  0.532761  3.851137E-04  4.847340E-03  2.938336E-07  3.927901E-07  .307783  0.294373  1.341057E-02  0  0  0  0  0  0  mhmaxup
300.00000000  12.30000000 0.04610568  0.00000  0.153365  0.534291  3.882087E-04  4.734124E-03  2.931921E-07  3.905809E-07  .305066  0.291895  1.317102E-02  0  0  0  0  0  0  mhmaxup
300.00000000  12.40000000 0.04647777  0.00000  0.154632  0.535822  3.912617E-04  4.623900E-03  2.925089E-07  3.883687E-07  .302362  0.289427  1.293556E-02  0  0  0  0  0  0  mhmaxup
300.00000000  12.50000000 0.04684988  0.00000  0.155882  0.537353  3.942730E-04  4.516587E-03  2.917860E-07  3.861553E-07  .299672  0.286968  1.270414E-02  0  0  0  0  0  0  mhmaxup
300.00000000  12.60000000 0.04722201  0.00000  0.157116  0.538883  3.972432E-04  4.412106E-03  2.910257E-07  3.839426E-07  .296997  0.284521  1.247670E-02  0  0  0  0  0  0  mhmaxup
300.00000000  12.70000000 0.04759417  0.00000  0.158334  0.540411  4.001727E-04  4.310379E-03  2.902300E-07  3.817323E-07  .294338  0.282085  1.225319E-02  0  0  0  0  0  0  mhmaxup
300.00000000  12.80000000 0.04796634  0.00000  0.159535  0.541937  4.030620E-04  4.211332E-03  2.894008E-07  3.795257E-07  .291695  0.279662  1.203355E-02  0  0  0  0  0  0  mhmaxup
300.00000000  12.90000000 0.04833853  0.00000  0.160721  0.543458  4.059115E-04  4.114889E-03  2.885400E-07  3.773242E-07  .289069  0.277252  1.181775E-02  0  0  0  0  0  0  mhmaxup
